"Notes","State","State Code","Year","Year Code","UCD - Drug/Alcohol Induced Cause","UCD - Drug/Alcohol Induced Cause Code",Deaths,Population,Crude Rate
,"New Hampshire","33","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",45,1279840,3.5
,"New Hampshire","33","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",47,1290121,3.6
,"New Hampshire","33","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",57,1298492,4.4
,"New Hampshire","33","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",58,1308389,4.4
,"New Hampshire","33","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",94,1312540,7.2
,"New Hampshire","33","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,1312540,Unreliable
,"New Hampshire","33","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",53,1315906,4.0
,"New Hampshire","33","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,1315906,Unreliable
,"New Hampshire","33","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",71,1316102,5.4
,"New Hampshire","33","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",69,1316470,5.2
,"New Hampshire","33","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",74,1318194,5.6
,"New Hampshire","33","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,1318194,Unreliable
,"New Hampshire","33","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",62,1320718,4.7
,"New Hampshire","33","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",64,1323459,4.8
,"New Hampshire","33","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",76,1326813,5.7
,"New Hampshire","33","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,1326813,Unreliable
,"New Hampshire","33","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",64,1330608,4.8
,"New Hampshire","33","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,1330608,Unreliable
,"New Hampshire","33","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",72,1334795,5.4
,"New Hampshire","33","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,1334795,Unreliable
,"New Hampshire","33","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",50,1342795,3.7
,"New Hampshire","33","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",37,1356458,2.7
,"New Jersey","34","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",101,8359592,1.2
,"New Jersey","34","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,8359592,Unreliable
,"New Jersey","34","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",69,8414350,0.8
,"New Jersey","34","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,8414350,Unreliable
,"New Jersey","34","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,8414350,Unreliable
,"New Jersey","34","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",79,8492671,0.9
,"New Jersey","34","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",28,8492671,0.3
,"New Jersey","34","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",103,8552643,1.2
,"New Jersey","34","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,8552643,Unreliable
,"New Jersey","34","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,8552643,Unreliable
,"New Jersey","34","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",134,8601402,1.6
,"New Jersey","34","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,8601402,Unreliable
,"New Jersey","34","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,8601402,Unreliable
,"New Jersey","34","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",114,8634561,1.3
,"New Jersey","34","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,8634561,Unreliable
,"New Jersey","34","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",165,8651974,1.9
,"New Jersey","34","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,8651974,Unreliable
,"New Jersey","34","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",171,8661679,2.0
,"New Jersey","34","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,8661679,Unreliable
,"New Jersey","34","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",171,8677885,2.0
,"New Jersey","34","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,8677885,Unreliable
,"New Jersey","34","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",152,8711090,1.7
,"New Jersey","34","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,8711090,Unreliable
,"New Jersey","34","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",19,8755602,Unreliable
,"New Jersey","34","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",190,8791894,2.2
,"New Jersey","34","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,8791894,Unreliable
,"New Jersey","34","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",235,8821155,2.7
,"New Jersey","34","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,8821155,Unreliable
,"New Jersey","34","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,8821155,Unreliable
,"New Jersey","34","2011","2011","All other non-drug and non-alcohol causes","O9",16,8821155,Unreliable
,"New Jersey","34","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",243,8864590,2.7
,"New Jersey","34","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,8864590,0.2
,"New Jersey","34","2012","2012","All other non-drug and non-alcohol causes","O9",17,8864590,Unreliable
,"New Jersey","34","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",256,8899339,2.9
,"New Jersey","34","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,8899339,Unreliable
,"New Jersey","34","2013","2013","All other non-drug and non-alcohol causes","O9",21,8899339,0.2
,"New Jersey","34","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",250,8938175,2.8
,"New Jersey","34","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",24,8938175,0.3
,"New Jersey","34","2014","2014","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",13,8938175,Unreliable
,"New Jersey","34","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",256,8958013,2.9
,"New Jersey","34","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,8958013,Unreliable
,"New Jersey","34","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",385,8944469,4.3
,"New Jersey","34","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,8944469,0.2
,"New Jersey","34","2016","2016","All other non-drug and non-alcohol causes","O9",24,8944469,0.3
,"New Jersey","34","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",438,9005644,4.9
,"New Jersey","34","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",38,9005644,0.4
,"New Jersey","34","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,9005644,Unreliable
,"New Jersey","34","2017","2017","All other non-drug and non-alcohol causes","O9",17,9005644,Unreliable
,"New Jersey","34","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",478,8908520,5.4
,"New Jersey","34","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",28,8908520,0.3
,"New Mexico","35","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",128,1808082,7.1
,"New Mexico","35","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",107,1819046,5.9
,"New Mexico","35","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,1819046,Unreliable
,"New Mexico","35","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",99,1831690,5.4
,"New Mexico","35","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",145,1855309,7.8
,"New Mexico","35","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,1855309,Unreliable
,"New Mexico","35","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",162,1877574,8.6
,"New Mexico","35","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,1877574,Unreliable
,"New Mexico","35","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",117,1903808,6.1
,"New Mexico","35","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,1903808,Unreliable
,"New Mexico","35","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",144,1932274,7.5
,"New Mexico","35","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,1932274,Unreliable
,"New Mexico","35","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",181,1962137,9.2
,"New Mexico","35","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,1962137,Unreliable
,"New Mexico","35","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,1962137,Unreliable
,"New Mexico","35","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",181,1990070,9.1
,"New Mexico","35","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",24,1990070,1.2
,"New Mexico","35","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,1990070,Unreliable
,"New Mexico","35","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",207,2010662,10.3
,"New Mexico","35","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",22,2010662,1.1
,"New Mexico","35","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,2010662,Unreliable
,"New Mexico","35","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",112,2036802,5.5
,"New Mexico","35","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",18,2036802,Unreliable
,"New Mexico","35","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",123,2059179,6.0
,"New Mexico","35","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,2059179,Unreliable
,"New Mexico","35","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",142,2082224,6.8
,"New Mexico","35","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",171,2085538,8.2
,"New Mexico","35","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",30,2085538,1.4
,"New Mexico","35","2012","2012","All other non-drug and non-alcohol causes","O9",19,2085538,Unreliable
,"New Mexico","35","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",184,2085287,8.8
,"New Mexico","35","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",35,2085287,1.7
,"New Mexico","35","2013","2013","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,2085287,Unreliable
,"New Mexico","35","2013","2013","All other non-drug and non-alcohol causes","O9",24,2085287,1.2
,"New Mexico","35","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",231,2085572,11.1
,"New Mexico","35","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,2085572,Unreliable
,"New Mexico","35","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",157,2085109,7.5
,"New Mexico","35","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",27,2085109,1.3
,"New Mexico","35","2015","2015","All other non-drug and non-alcohol causes","O9",17,2085109,Unreliable
,"New Mexico","35","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",157,2081015,7.5
,"New Mexico","35","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",27,2081015,1.3
,"New Mexico","35","2016","2016","All other non-drug and non-alcohol causes","O9",11,2081015,Unreliable
,"New Mexico","35","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",141,2088070,6.8
,"New Mexico","35","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",27,2088070,1.3
,"New Mexico","35","2017","2017","All other non-drug and non-alcohol causes","O9",21,2088070,1.0
,"New Mexico","35","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",147,2095428,7.0
,"New Mexico","35","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",26,2095428,1.2
,"New Mexico","35","2018","2018","All other non-drug and non-alcohol causes","O9",13,2095428,Unreliable
,"New York","36","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",149,18882725,0.8
,"New York","36","1999","1999","All other non-drug and non-alcohol causes","O9",12,18882725,Unreliable
,"New York","36","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",105,18976457,0.6
,"New York","36","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,18976457,Unreliable
,"New York","36","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",172,19082838,0.9
,"New York","36","2001","2001","All other non-drug and non-alcohol causes","O9",12,19082838,Unreliable
,"New York","36","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",151,19137800,0.8
,"New York","36","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,19137800,Unreliable
,"New York","36","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,19137800,Unreliable
,"New York","36","2002","2002","All other non-drug and non-alcohol causes","O9",10,19137800,Unreliable
,"New York","36","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",177,19175939,0.9
,"New York","36","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,19175939,Unreliable
,"New York","36","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,19175939,Unreliable
,"New York","36","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",181,19171567,0.9
,"New York","36","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,19171567,Unreliable
,"New York","36","2004","2004","All other non-drug and non-alcohol causes","O9",11,19171567,Unreliable
,"New York","36","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",236,19132610,1.2
,"New York","36","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,19132610,Unreliable
,"New York","36","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,19132610,Unreliable
,"New York","36","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",488,19104631,2.6
,"New York","36","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",31,19104631,0.2
,"New York","36","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",39,19104631,0.2
,"New York","36","2006","2006","All other non-drug and non-alcohol causes","O9",23,19104631,0.1
,"New York","36","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",516,19132335,2.7
,"New York","36","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",66,19132335,0.3
,"New York","36","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",48,19132335,0.3
,"New York","36","2007","2007","All other non-drug and non-alcohol causes","O9",26,19132335,0.1
,"New York","36","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",561,19212436,2.9
,"New York","36","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",63,19212436,0.3
,"New York","36","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",58,19212436,0.3
,"New York","36","2008","2008","All other non-drug and non-alcohol causes","O9",40,19212436,0.2
,"New York","36","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",511,19307066,2.6
,"New York","36","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",68,19307066,0.4
,"New York","36","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",54,19307066,0.3
,"New York","36","2009","2009","All other non-drug and non-alcohol causes","O9",31,19307066,0.2
,"New York","36","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",606,19378102,3.1
,"New York","36","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",64,19378102,0.3
,"New York","36","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",66,19378102,0.3
,"New York","36","2010","2010","All other non-drug and non-alcohol causes","O9",23,19378102,0.1
,"New York","36","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",735,19465197,3.8
,"New York","36","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",65,19465197,0.3
,"New York","36","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",73,19465197,0.4
,"New York","36","2011","2011","All other non-drug and non-alcohol causes","O9",39,19465197,0.2
,"New York","36","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",770,19570261,3.9
,"New York","36","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",64,19570261,0.3
,"New York","36","2012","2012","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",49,19570261,0.3
,"New York","36","2012","2012","All other non-drug and non-alcohol causes","O9",26,19570261,0.1
,"New York","36","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",724,19651127,3.7
,"New York","36","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",83,19651127,0.4
,"New York","36","2013","2013","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",52,19651127,0.3
,"New York","36","2013","2013","All other non-drug and non-alcohol causes","O9",28,19651127,0.1
,"New York","36","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",698,19746227,3.5
,"New York","36","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",54,19746227,0.3
,"New York","36","2014","2014","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",45,19746227,0.2
,"New York","36","2014","2014","All other non-drug and non-alcohol causes","O9",33,19746227,0.2
,"New York","36","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",774,19795791,3.9
,"New York","36","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",75,19795791,0.4
,"New York","36","2015","2015","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",44,19795791,0.2
,"New York","36","2015","2015","All other non-drug and non-alcohol causes","O9",32,19795791,0.2
,"New York","36","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",983,19745289,5.0
,"New York","36","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",72,19745289,0.4
,"New York","36","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",44,19745289,0.2
,"New York","36","2016","2016","All other non-drug and non-alcohol causes","O9",44,19745289,0.2
,"New York","36","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",939,19849399,4.7
,"New York","36","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",62,19849399,0.3
,"New York","36","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",42,19849399,0.2
,"New York","36","2017","2017","All other non-drug and non-alcohol causes","O9",43,19849399,0.2
,"New York","36","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",908,19542209,4.6
,"New York","36","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",51,19542209,0.3
,"New York","36","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",39,19542209,0.2
,"New York","36","2018","2018","All other non-drug and non-alcohol causes","O9",32,19542209,0.2
,"North Carolina","37","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",71,7949361,0.9
,"North Carolina","37","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,7949361,Unreliable
,"North Carolina","37","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",150,8049313,1.9
,"North Carolina","37","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",42,8049313,0.5
,"North Carolina","37","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",202,8210122,2.5
,"North Carolina","37","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",39,8210122,0.5
,"North Carolina","37","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",277,8326201,3.3
,"North Carolina","37","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",28,8326201,0.3
,"North Carolina","37","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",336,8422501,4.0
,"North Carolina","37","2003","2003","Drug poisonings (overdose) Suicide (X60-X64)","D2",25,8422501,0.3
,"North Carolina","37","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,8422501,Unreliable
,"North Carolina","37","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",364,8553152,4.3
,"North Carolina","37","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",35,8553152,0.4
,"North Carolina","37","2004","2004","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,8553152,Unreliable
,"North Carolina","37","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",439,8705407,5.0
,"North Carolina","37","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",45,8705407,0.5
,"North Carolina","37","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,8705407,Unreliable
,"North Carolina","37","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",484,8917270,5.4
,"North Carolina","37","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",52,8917270,0.6
,"North Carolina","37","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",18,8917270,Unreliable
,"North Carolina","37","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",525,9118037,5.8
,"North Carolina","37","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",65,9118037,0.7
,"North Carolina","37","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",18,9118037,Unreliable
,"North Carolina","37","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",587,9309449,6.3
,"North Carolina","37","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",52,9309449,0.6
,"North Carolina","37","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",25,9309449,0.3
,"North Carolina","37","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",560,9449566,5.9
,"North Carolina","37","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",49,9449566,0.5
,"North Carolina","37","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",33,9449566,0.3
,"North Carolina","37","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",511,9535483,5.4
,"North Carolina","37","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",61,9535483,0.6
,"North Carolina","37","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",19,9535483,Unreliable
,"North Carolina","37","2010","2010","All other non-drug and non-alcohol causes","O9",10,9535483,Unreliable
,"North Carolina","37","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",559,9656401,5.8
,"North Carolina","37","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",40,9656401,0.4
,"North Carolina","37","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",18,9656401,Unreliable
,"North Carolina","37","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",479,9752073,4.9
,"North Carolina","37","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",63,9752073,0.6
,"North Carolina","37","2012","2012","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,9752073,Unreliable
,"North Carolina","37","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",463,9848060,4.7
,"North Carolina","37","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",58,9848060,0.6
,"North Carolina","37","2013","2013","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",20,9848060,0.2
,"North Carolina","37","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",495,9943964,5.0
,"North Carolina","37","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",53,9943964,0.5
,"North Carolina","37","2014","2014","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,9943964,Unreliable
,"North Carolina","37","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",558,10042802,5.6
,"North Carolina","37","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",59,10042802,0.6
,"North Carolina","37","2015","2015","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",18,10042802,Unreliable
,"North Carolina","37","2015","2015","All other non-drug and non-alcohol causes","O9",11,10042802,Unreliable
,"North Carolina","37","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",618,10146788,6.1
,"North Carolina","37","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",62,10146788,0.6
,"North Carolina","37","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,10146788,Unreliable
,"North Carolina","37","2016","2016","All other non-drug and non-alcohol causes","O9",25,10146788,0.2
,"North Carolina","37","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",589,10273419,5.7
,"North Carolina","37","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",58,10273419,0.6
,"North Carolina","37","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,10273419,Unreliable
,"North Carolina","37","2017","2017","All other non-drug and non-alcohol causes","O9",12,10273419,Unreliable
,"North Carolina","37","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",430,10383620,4.1
,"North Carolina","37","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",51,10383620,0.5
,"North Carolina","37","2018","2018","All other non-drug and non-alcohol causes","O9",10,10383620,Unreliable
,"North Dakota","38","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",13,657569,Unreliable
,"North Dakota","38","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",17,739482,Unreliable
,"North Dakota","38","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,756927,Unreliable
,"North Dakota","38","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",16,757952,Unreliable
,"North Dakota","38","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",16,755393,Unreliable
,"North Dakota","38","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",22,760077,2.9
,"Ohio","39","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",63,11335454,0.6
,"Ohio","39","1999","1999","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,11335454,Unreliable
,"Ohio","39","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",97,11353140,0.9
,"Ohio","39","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,11353140,Unreliable
,"Ohio","39","2000","2000","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,11353140,Unreliable
,"Ohio","39","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",146,11387404,1.3
,"Ohio","39","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,11387404,0.2
