"Notes","State","State Code","Year","Year Code","UCD - Drug/Alcohol Induced Cause","UCD - Drug/Alcohol Induced Cause Code",Deaths,Population,Crude Rate
,"Florida","12","2017","2017","All other non-drug and non-alcohol causes","O9",127,20984400,0.6
,"Florida","12","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",2974,21299325,14.0
,"Florida","12","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",50,21299325,0.2
,"Florida","12","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",28,21299325,0.1
,"Florida","12","2018","2018","All other non-drug and non-alcohol causes","O9",170,21299325,0.8
,"Georgia","13","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",76,8045965,0.9
,"Georgia","13","1999","1999","All other non-drug and non-alcohol causes","O9",10,8045965,Unreliable
,"Georgia","13","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",98,8186453,1.2
,"Georgia","13","2000","2000","All other non-drug and non-alcohol causes","O9",23,8186453,0.3
,"Georgia","13","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",139,8377038,1.7
,"Georgia","13","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,8377038,Unreliable
,"Georgia","13","2001","2001","All other drug-induced causes","D9",11,8377038,Unreliable
,"Georgia","13","2001","2001","All other non-drug and non-alcohol causes","O9",11,8377038,Unreliable
,"Georgia","13","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",152,8508256,1.8
,"Georgia","13","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,8508256,Unreliable
,"Georgia","13","2002","2002","All other non-drug and non-alcohol causes","O9",13,8508256,Unreliable
,"Georgia","13","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",166,8622793,1.9
,"Georgia","13","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,8622793,Unreliable
,"Georgia","13","2003","2003","All other non-drug and non-alcohol causes","O9",20,8622793,0.2
,"Georgia","13","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",193,8769252,2.2
,"Georgia","13","2004","2004","All other non-drug and non-alcohol causes","O9",28,8769252,0.3
,"Georgia","13","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",226,8925922,2.5
,"Georgia","13","2005","2005","All other drug-induced causes","D9",11,8925922,Unreliable
,"Georgia","13","2005","2005","All other non-drug and non-alcohol causes","O9",21,8925922,0.2
,"Georgia","13","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",241,9155813,2.6
,"Georgia","13","2006","2006","All other non-drug and non-alcohol causes","O9",31,9155813,0.3
,"Georgia","13","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",245,9349988,2.6
,"Georgia","13","2007","2007","All other non-drug and non-alcohol causes","O9",27,9349988,0.3
,"Georgia","13","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",210,9504843,2.2
,"Georgia","13","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,9504843,Unreliable
,"Georgia","13","2008","2008","All other non-drug and non-alcohol causes","O9",21,9504843,0.2
,"Georgia","13","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",250,9620846,2.6
,"Georgia","13","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",13,9620846,Unreliable
,"Georgia","13","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,9620846,Unreliable
,"Georgia","13","2009","2009","All other non-drug and non-alcohol causes","O9",11,9620846,Unreliable
,"Georgia","13","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",250,9687653,2.6
,"Georgia","13","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,9687653,Unreliable
,"Georgia","13","2010","2010","All other non-drug and non-alcohol causes","O9",27,9687653,0.3
,"Georgia","13","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",246,9815210,2.5
,"Georgia","13","2011","2011","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,9815210,Unreliable
,"Georgia","13","2011","2011","All other non-drug and non-alcohol causes","O9",21,9815210,0.2
,"Georgia","13","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",244,9919945,2.5
,"Georgia","13","2012","2012","All other non-drug and non-alcohol causes","O9",28,9919945,0.3
,"Georgia","13","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",316,9992167,3.2
,"Georgia","13","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,9992167,Unreliable
,"Georgia","13","2013","2013","All other non-drug and non-alcohol causes","O9",25,9992167,0.3
,"Georgia","13","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",464,10097343,4.6
,"Georgia","13","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,10097343,Unreliable
,"Georgia","13","2014","2014","All other non-drug and non-alcohol causes","O9",25,10097343,0.2
,"Georgia","13","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",658,10214860,6.4
,"Georgia","13","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,10214860,Unreliable
,"Georgia","13","2015","2015","All other non-drug and non-alcohol causes","O9",33,10214860,0.3
,"Georgia","13","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",740,10310371,7.2
,"Georgia","13","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,10310371,0.2
,"Georgia","13","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,10310371,Unreliable
,"Georgia","13","2016","2016","All other non-drug and non-alcohol causes","O9",43,10310371,0.4
,"Georgia","13","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",902,10429379,8.6
,"Georgia","13","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,10429379,0.2
,"Georgia","13","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,10429379,Unreliable
,"Georgia","13","2017","2017","All other non-drug and non-alcohol causes","O9",69,10429379,0.7
,"Georgia","13","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",871,10519475,8.3
,"Georgia","13","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",24,10519475,0.2
,"Georgia","13","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,10519475,Unreliable
,"Georgia","13","2018","2018","All other non-drug and non-alcohol causes","O9",84,10519475,0.8
,"Hawaii","15","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",18,1210300,Unreliable
,"Hawaii","15","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",13,1211537,Unreliable
,"Hawaii","15","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",19,1225948,Unreliable
,"Hawaii","15","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",22,1239613,1.8
,"Hawaii","15","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",37,1251154,3.0
,"Hawaii","15","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",37,1273569,2.9
,"Hawaii","15","2004","2004","All other drug-induced causes","D9",11,1273569,Unreliable
,"Hawaii","15","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",38,1292729,2.9
,"Hawaii","15","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",26,1309731,2.0
,"Hawaii","15","2006","2006","All other drug-induced causes","D9",17,1309731,Unreliable
,"Hawaii","15","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",44,1315675,3.3
,"Hawaii","15","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",40,1332213,3.0
,"Hawaii","15","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",53,1346717,3.9
,"Hawaii","15","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",53,1360301,3.9
,"Hawaii","15","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",55,1374810,4.0
,"Hawaii","15","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",53,1392313,3.8
,"Hawaii","15","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",69,1404054,4.9
,"Hawaii","15","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",66,1419561,4.6
,"Hawaii","15","2014","2014","All other non-drug and non-alcohol causes","O9",18,1419561,Unreliable
,"Hawaii","15","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",104,1431603,7.3
,"Hawaii","15","2015","2015","All other non-drug and non-alcohol causes","O9",13,1431603,Unreliable
,"Hawaii","15","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",119,1428557,8.3
,"Hawaii","15","2016","2016","All other non-drug and non-alcohol causes","O9",31,1428557,2.2
,"Hawaii","15","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",119,1427538,8.3
,"Hawaii","15","2017","2017","All other non-drug and non-alcohol causes","O9",30,1427538,2.1
,"Hawaii","15","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",170,1420491,12.0
,"Hawaii","15","2018","2018","All other non-drug and non-alcohol causes","O9",16,1420491,Unreliable
,"Idaho","16","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",11,1275674,Unreliable
,"Idaho","16","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",14,1319962,Unreliable
,"Idaho","16","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,1340372,Unreliable
,"Idaho","16","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,1363380,Unreliable
,"Idaho","16","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",14,1391802,Unreliable
,"Idaho","16","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",22,1428241,1.5
,"Idaho","16","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",20,1468669,1.4
,"Idaho","16","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",16,1505105,Unreliable
,"Idaho","16","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,1534320,Unreliable
,"Idaho","16","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",18,1554439,Unreliable
,"Idaho","16","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",21,1567582,1.3
,"Idaho","16","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",18,1584985,Unreliable
,"Idaho","16","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",20,1595728,1.3
,"Idaho","16","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",38,1612136,2.4
,"Idaho","16","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",41,1634464,2.5
,"Idaho","16","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",57,1654930,3.4
,"Idaho","16","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",75,1683140,4.5
,"Idaho","16","2016","2016","All other non-drug and non-alcohol causes","O9",12,1683140,Unreliable
,"Idaho","16","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",75,1716943,4.4
,"Idaho","16","2017","2017","All other non-drug and non-alcohol causes","O9",15,1716943,Unreliable
,"Idaho","16","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",105,1754208,6.0
,"Idaho","16","2018","2018","All other non-drug and non-alcohol causes","O9",11,1754208,Unreliable
,"Illinois","17","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",392,12359020,3.2
,"Illinois","17","1999","1999","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,12359020,Unreliable
,"Illinois","17","1999","1999","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,12359020,Unreliable
,"Illinois","17","1999","1999","All other non-drug and non-alcohol causes","O9",128,12359020,1.0
,"Illinois","17","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",369,12419293,3.0
,"Illinois","17","2000","2000","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,12419293,Unreliable
,"Illinois","17","2000","2000","All other non-drug and non-alcohol causes","O9",91,12419293,0.7
,"Illinois","17","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",357,12488445,2.9
,"Illinois","17","2001","2001","Drug poisonings (overdose) Suicide (X60-X64)","D2",21,12488445,0.2
,"Illinois","17","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,12488445,Unreliable
,"Illinois","17","2001","2001","All other non-drug and non-alcohol causes","O9",129,12488445,1.0
,"Illinois","17","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",412,12525556,3.3
,"Illinois","17","2002","2002","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,12525556,Unreliable
,"Illinois","17","2002","2002","All other non-drug and non-alcohol causes","O9",112,12525556,0.9
,"Illinois","17","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",365,12556006,2.9
,"Illinois","17","2003","2003","All other non-drug and non-alcohol causes","O9",107,12556006,0.9
,"Illinois","17","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",483,12589773,3.8
,"Illinois","17","2004","2004","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,12589773,Unreliable
,"Illinois","17","2004","2004","All other non-drug and non-alcohol causes","O9",125,12589773,1.0
,"Illinois","17","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",504,12609903,4.0
,"Illinois","17","2005","2005","Drug poisonings (overdose) Suicide (X60-X64)","D2",10,12609903,Unreliable
,"Illinois","17","2005","2005","All other non-drug and non-alcohol causes","O9",134,12609903,1.1
,"Illinois","17","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",798,12643955,6.3
,"Illinois","17","2006","2006","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,12643955,Unreliable
,"Illinois","17","2006","2006","All other drug-induced causes","D9",11,12643955,Unreliable
,"Illinois","17","2006","2006","All other non-drug and non-alcohol causes","O9",132,12643955,1.0
,"Illinois","17","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",522,12695866,4.1
,"Illinois","17","2007","2007","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,12695866,Unreliable
,"Illinois","17","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,12695866,Unreliable
,"Illinois","17","2007","2007","All other non-drug and non-alcohol causes","O9",142,12695866,1.1
,"Illinois","17","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",520,12747038,4.1
,"Illinois","17","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",19,12747038,Unreliable
,"Illinois","17","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,12747038,Unreliable
,"Illinois","17","2008","2008","All other non-drug and non-alcohol causes","O9",87,12747038,0.7
,"Illinois","17","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",501,12796778,3.9
,"Illinois","17","2009","2009","Drug poisonings (overdose) Suicide (X60-X64)","D2",16,12796778,Unreliable
,"Illinois","17","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,12796778,Unreliable
,"Illinois","17","2009","2009","All other non-drug and non-alcohol causes","O9",88,12796778,0.7
,"Illinois","17","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",488,12830632,3.8
,"Illinois","17","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,12830632,Unreliable
,"Illinois","17","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",15,12830632,Unreliable
,"Illinois","17","2010","2010","All other non-drug and non-alcohol causes","O9",89,12830632,0.7
,"Illinois","17","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",518,12869257,4.0
,"Illinois","17","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,12869257,Unreliable
,"Illinois","17","2011","2011","All other non-drug and non-alcohol causes","O9",67,12869257,0.5
,"Illinois","17","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",619,12875255,4.8
,"Illinois","17","2012","2012","Drug poisonings (overdose) Suicide (X60-X64)","D2",12,12875255,Unreliable
,"Illinois","17","2012","2012","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,12875255,Unreliable
,"Illinois","17","2012","2012","All other non-drug and non-alcohol causes","O9",91,12875255,0.7
,"Illinois","17","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",805,12882135,6.2
,"Illinois","17","2013","2013","Drug poisonings (overdose) Suicide (X60-X64)","D2",15,12882135,Unreliable
,"Illinois","17","2013","2013","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",26,12882135,0.2
,"Illinois","17","2013","2013","All other non-drug and non-alcohol causes","O9",80,12882135,0.6
,"Illinois","17","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",939,12880580,7.3
,"Illinois","17","2014","2014","Drug poisonings (overdose) Suicide (X60-X64)","D2",24,12880580,0.2
,"Illinois","17","2014","2014","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",23,12880580,0.2
,"Illinois","17","2014","2014","All other non-drug and non-alcohol causes","O9",82,12880580,0.6
,"Illinois","17","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1152,12859995,9.0
,"Illinois","17","2015","2015","Drug poisonings (overdose) Suicide (X60-X64)","D2",25,12859995,0.2
,"Illinois","17","2015","2015","Drug poisonings (overdose) Homicide (X85)","D3",10,12859995,Unreliable
,"Illinois","17","2015","2015","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",30,12859995,0.2
,"Illinois","17","2015","2015","All other non-drug and non-alcohol causes","O9",69,12859995,0.5
,"Illinois","17","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1732,12801539,13.5
,"Illinois","17","2016","2016","Drug poisonings (overdose) Suicide (X60-X64)","D2",28,12801539,0.2
,"Illinois","17","2016","2016","Drug poisonings (overdose) Homicide (X85)","D3",14,12801539,Unreliable
,"Illinois","17","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",36,12801539,0.3
,"Illinois","17","2016","2016","All other non-drug and non-alcohol causes","O9",96,12801539,0.7
,"Illinois","17","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",2039,12802023,15.9
,"Illinois","17","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",35,12802023,0.3
,"Illinois","17","2017","2017","Drug poisonings (overdose) Homicide (X85)","D3",17,12802023,Unreliable
,"Illinois","17","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",26,12802023,0.2
,"Illinois","17","2017","2017","All other non-drug and non-alcohol causes","O9",109,12802023,0.9
,"Illinois","17","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",2121,12741080,16.6
,"Illinois","17","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",33,12741080,0.3
,"Illinois","17","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",47,12741080,0.4
,"Illinois","17","2018","2018","All other non-drug and non-alcohol causes","O9",109,12741080,0.9
,"Indiana","18","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",28,6044969,0.5
,"Indiana","18","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",22,6080485,0.4
,"Indiana","18","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",30,6127760,0.5
,"Indiana","18","2001","2001","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",10,6127760,Unreliable
,"Indiana","18","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",25,6155967,0.4
,"Indiana","18","2002","2002","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",14,6155967,Unreliable
,"Indiana","18","2002","2002","All other non-drug and non-alcohol causes","O9",13,6155967,Unreliable
,"Indiana","18","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",53,6196638,0.9
,"Indiana","18","2003","2003","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",11,6196638,Unreliable
,"Indiana","18","2003","2003","All other non-drug and non-alcohol causes","O9",13,6196638,Unreliable
,"Indiana","18","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",59,6233007,0.9
,"Indiana","18","2004","2004","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",21,6233007,0.3
,"Indiana","18","2004","2004","All other non-drug and non-alcohol causes","O9",12,6233007,Unreliable
,"Indiana","18","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",66,6278616,1.1
,"Indiana","18","2005","2005","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",21,6278616,0.3
,"Indiana","18","2005","2005","All other non-drug and non-alcohol causes","O9",12,6278616,Unreliable
,"Indiana","18","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",87,6332669,1.4
,"Indiana","18","2006","2006","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",24,6332669,0.4
,"Indiana","18","2006","2006","All other non-drug and non-alcohol causes","O9",17,6332669,Unreliable
,"Indiana","18","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",93,6379599,1.5
,"Indiana","18","2007","2007","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",33,6379599,0.5
,"Indiana","18","2007","2007","All other non-drug and non-alcohol causes","O9",14,6379599,Unreliable
,"Indiana","18","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",96,6424806,1.5
,"Indiana","18","2008","2008","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,6424806,Unreliable
,"Indiana","18","2008","2008","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",42,6424806,0.7
,"Indiana","18","2008","2008","All other non-drug and non-alcohol causes","O9",12,6424806,Unreliable
,"Indiana","18","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",138,6459325,2.1
,"Indiana","18","2009","2009","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",18,6459325,Unreliable
,"Indiana","18","2009","2009","All other non-drug and non-alcohol causes","O9",15,6459325,Unreliable
,"Indiana","18","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",127,6483802,2.0
,"Indiana","18","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,6483802,Unreliable
,"Indiana","18","2010","2010","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,6483802,Unreliable
,"Indiana","18","2010","2010","All other non-drug and non-alcohol causes","O9",14,6483802,Unreliable
,"Indiana","18","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",125,6516922,1.9
,"Indiana","18","2011","2011","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",12,6516922,Unreliable
,"Indiana","18","2011","2011","All other non-drug and non-alcohol causes","O9",17,6516922,Unreliable
,"Indiana","18","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",169,6537334,2.6
,"Indiana","18","2012","2012","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",16,6537334,Unreliable
,"Indiana","18","2012","2012","All other non-drug and non-alcohol causes","O9",16,6537334,Unreliable
,"Indiana","18","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",207,6570902,3.2
,"Indiana","18","2013","2013","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",20,6570902,0.3
,"Indiana","18","2013","2013","All other non-drug and non-alcohol causes","O9",21,6570902,0.3
,"Indiana","18","2014","2014","Drug poisonings (overdose) Unintentional (X40-X44)","D1",261,6596855,4.0
,"Indiana","18","2014","2014","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",30,6596855,0.5
,"Indiana","18","2014","2014","All other non-drug and non-alcohol causes","O9",27,6596855,0.4
,"Indiana","18","2015","2015","Drug poisonings (overdose) Unintentional (X40-X44)","D1",362,6619680,5.5
,"Indiana","18","2015","2015","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",29,6619680,0.4
,"Indiana","18","2015","2015","All other non-drug and non-alcohol causes","O9",35,6619680,0.5
,"Indiana","18","2016","2016","Drug poisonings (overdose) Unintentional (X40-X44)","D1",613,6633053,9.2
,"Indiana","18","2016","2016","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",33,6633053,0.5
,"Indiana","18","2016","2016","All other non-drug and non-alcohol causes","O9",55,6633053,0.8
,"Indiana","18","2017","2017","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1000,6666818,15.0
,"Indiana","18","2017","2017","Drug poisonings (overdose) Suicide (X60-X64)","D2",14,6666818,Unreliable
,"Indiana","18","2017","2017","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",54,6666818,0.8
,"Indiana","18","2017","2017","All other non-drug and non-alcohol causes","O9",69,6666818,1.0
,"Indiana","18","2018","2018","Drug poisonings (overdose) Unintentional (X40-X44)","D1",1047,6691878,15.6
,"Indiana","18","2018","2018","Drug poisonings (overdose) Suicide (X60-X64)","D2",17,6691878,Unreliable
,"Indiana","18","2018","2018","Drug poisonings (overdose) Undetermined (Y10-Y14)","D4",42,6691878,0.6
,"Indiana","18","2018","2018","All other non-drug and non-alcohol causes","O9",86,6691878,1.3
,"Iowa","19","1999","1999","Drug poisonings (overdose) Unintentional (X40-X44)","D1",10,2917634,Unreliable
,"Iowa","19","2000","2000","Drug poisonings (overdose) Unintentional (X40-X44)","D1",17,2926324,Unreliable
,"Iowa","19","2001","2001","Drug poisonings (overdose) Unintentional (X40-X44)","D1",15,2931997,Unreliable
,"Iowa","19","2002","2002","Drug poisonings (overdose) Unintentional (X40-X44)","D1",32,2934234,1.1
,"Iowa","19","2003","2003","Drug poisonings (overdose) Unintentional (X40-X44)","D1",31,2941999,1.1
,"Iowa","19","2003","2003","All other non-drug and non-alcohol causes","O9",11,2941999,Unreliable
,"Iowa","19","2004","2004","Drug poisonings (overdose) Unintentional (X40-X44)","D1",23,2953635,0.8
,"Iowa","19","2005","2005","Drug poisonings (overdose) Unintentional (X40-X44)","D1",34,2964454,1.1
,"Iowa","19","2006","2006","Drug poisonings (overdose) Unintentional (X40-X44)","D1",39,2982644,1.3
,"Iowa","19","2007","2007","Drug poisonings (overdose) Unintentional (X40-X44)","D1",36,2999212,1.2
,"Iowa","19","2007","2007","All other non-drug and non-alcohol causes","O9",13,2999212,Unreliable
,"Iowa","19","2008","2008","Drug poisonings (overdose) Unintentional (X40-X44)","D1",41,3016734,1.4
,"Iowa","19","2008","2008","All other non-drug and non-alcohol causes","O9",13,3016734,Unreliable
,"Iowa","19","2009","2009","Drug poisonings (overdose) Unintentional (X40-X44)","D1",51,3032870,1.7
,"Iowa","19","2009","2009","All other non-drug and non-alcohol causes","O9",12,3032870,Unreliable
,"Iowa","19","2010","2010","Drug poisonings (overdose) Unintentional (X40-X44)","D1",79,3046355,2.6
,"Iowa","19","2010","2010","Drug poisonings (overdose) Suicide (X60-X64)","D2",11,3046355,Unreliable
,"Iowa","19","2010","2010","All other non-drug and non-alcohol causes","O9",19,3046355,Unreliable
,"Iowa","19","2011","2011","Drug poisonings (overdose) Unintentional (X40-X44)","D1",44,3062309,1.4
,"Iowa","19","2011","2011","All other non-drug and non-alcohol causes","O9",12,3062309,Unreliable
,"Iowa","19","2012","2012","Drug poisonings (overdose) Unintentional (X40-X44)","D1",73,3074186,2.4
,"Iowa","19","2012","2012","All other non-drug and non-alcohol causes","O9",12,3074186,Unreliable
,"Iowa","19","2013","2013","Drug poisonings (overdose) Unintentional (X40-X44)","D1",93,3090416,3.0
